[07/11/2022 11:21:50] [INFO] Test started.
[07/11/2022 11:21:51] [INFO] dt: 0.0013554000000000066
[07/11/2022 11:21:51] [INFO] dt: 7.140000000001034E-4
[07/11/2022 11:21:51] [INFO] dt: 9.403999999999524E-4
[07/11/2022 11:21:51] [INFO] dt: 7.877000000000578E-4
[07/11/2022 11:21:51] [INFO] dt: 5.824999999999303E-4
[07/11/2022 11:21:51] [INFO] dt: 6.009000000000153E-4
[07/11/2022 11:21:51] [INFO] dt: 5.030999999999786E-4
[07/11/2022 11:21:51] [INFO] dt: 6.741999999999582E-4
[07/11/2022 11:21:51] [INFO] dt: 6.565000000000598E-4
[07/11/2022 11:21:51] [INFO] dt: 6.862999999999175E-4
[07/11/2022 11:21:51] [INFO] dt: 5.920999999999843E-4
[07/11/2022 11:21:51] [INFO] dt: 6.876000000000104E-4
[07/11/2022 11:21:51] [INFO] dt: 7.715999999999834E-4
[07/11/2022 11:21:51] [INFO] dt: 6.018000000000967E-4
[07/11/2022 11:21:51] [INFO] dt: 5.614000000000452E-4
[07/11/2022 11:21:51] [INFO] dt: 5.910999999998445E-4
[07/11/2022 11:21:51] [INFO] dt: 5.214000000000052E-4
[07/11/2022 11:21:51] [INFO] dt: 5.50400000000062E-4
[07/11/2022 11:21:51] [INFO] dt: 5.094000000001042E-4
[07/11/2022 11:21:51] [INFO] dt: 6.703999999999599E-4
[07/11/2022 11:21:51] [INFO] dt: 9.599000000000135E-4
[07/11/2022 11:21:51] [INFO] dt: 5.657999999999497E-4
[07/11/2022 11:21:51] [INFO] dt: 5.383999999999389E-4
[07/11/2022 11:21:51] [INFO] dt: 4.942999999999476E-4
[07/11/2022 11:21:51] [INFO] dt: 5.177000000000653E-4
[07/11/2022 11:21:51] [INFO] dt: 4.7280000000005096E-4
[07/11/2022 11:21:51] [INFO] dt: 6.08299999999895E-4
[07/11/2022 11:21:51] [INFO] dt: 6.724000000000174E-4
[07/11/2022 11:21:51] [INFO] dt: 5.509000000001318E-4
[07/11/2022 11:21:51] [INFO] dt: 6.06699999999849E-4
[07/11/2022 11:21:51] [INFO] dt: 5.479000000001566E-4
[07/11/2022 11:21:51] [INFO] dt: 6.094999999999295E-4
[07/11/2022 11:21:51] [INFO] dt: 5.059000000000591E-4
[07/11/2022 11:21:51] [INFO] dt: 5.241000000000273E-4
[07/11/2022 11:21:51] [INFO] dt: 6.307999999999314E-4
[07/11/2022 11:21:51] [INFO] dt: 5.614999999998815E-4
[07/11/2022 11:21:51] [INFO] dt: 5.678000000000072E-4
[07/11/2022 11:21:51] [INFO] dt: 5.20800000000099E-4
[07/11/2022 11:21:51] [INFO] dt: 6.844999999999768E-4
[07/11/2022 11:21:51] [INFO] dt: 7.007999999999459E-4
[07/11/2022 11:21:51] [INFO] dt: 7.238000000000522E-4
[07/11/2022 11:21:51] [INFO] dt: 7.749000000001338E-4
[07/11/2022 11:21:51] [INFO] dt: 6.709999999998661E-4
[07/11/2022 11:21:51] [INFO] dt: 6.447000000000536E-4
